"time_index","date","year","month","day","ATC","relative_humidity","Act_VP_kPa","SD_kPa","Corrected_SD_kPa","PAR","wind","rain","Dr..Inv.rel.dist.Earth.Sun.","Delta.Solar.decli.","WS.Sunset.hour.angle.","Ra.Extraterrst.radi.","Rso.Clear.sky.sol.rad.","Rns.sol.radi..MJ.m2.d","Rnl.Net.outgo.longwav.rad.","Delta.Slope.of.the.sat.vp.","ETwind..mm.day.","Etrad.mm.day.","ET0_potential_evp","X30day_run_total_rain","X30day_run_total_ET0","X30day_run_toal_ET0_rain"
1458,"1999/12/28",1999,12,28,-0.238378834281226,0.395640313422749,0.355857292723083,-0.403260303977811,-0.40414328182209,-1.17913905150359,-0.116143202768802,0.48358261046267,1.44203555430232,-1.43355950966297,-1.45310394509203,-1.96900663714258,-1.96900663397392,-1.17697263402579,-1.04898353707054,-0.25326304146676,-0.350759764066717,-1.16638393520528,-0.825899628141596,0.457623664165818,-0.63002333828277,-0.178563941191888
1459,"1999/12/29",1999,12,29,-0.161444991822875,0.471562797037785,0.492543419674582,-0.474422696188504,-0.475353654663889,-0.311596757538421,0.271536392665426,-0.421994238520683,1.44316390590447,-1.43028887122936,-1.44939259609611,-1.9548418301744,-1.95484183258662,-0.310291923474659,-0.152478200536457,-0.178925813726333,-0.295067490891538,-0.578797589930793,-0.49875126978289,0.412136915143107,-0.653142976313227,-0.178341668416297
1460,"1999/12/30",1999,12,30,0.254484937457229,0.457667550036543,0.723693257398845,-0.45981426548563,-0.460735374352214,-0.291353564194078,-0.335501902290235,-0.54738180222607,1.44387220144702,-1.42660317982936,-1.4452138458722,-1.9391918716461,-1.93919187208916,-0.290068834280249,-0.132458787435071,0.228049435930894,-0.462526452053608,-0.213687703557502,-0.443939994670923,0.386144487130128,-0.668991482772785,-0.178221768918419
1461,"1999/12/31",1999,12,31,-0.363523198069016,0.573914899949,0.498268493054749,-0.576466881245347,-0.577466642135147,-1.18464520009325,0.808620256221456,0.83188139853319,1.44416022770353,-1.42250352994983,-1.440570281052,-1.92207026044252,-1.92207025538025,-1.18247331430929,-1.05045592255319,-0.373562149821079,-0.274857500245213,-1.49426459431008,-0.929848135697381,0.394808629801121,-0.666866949657932,-0.178275482745849
1462,"2000/1/1",2000,1,1,-0.199302938045783,0.296511334815946,0.262824850295361,-0.311850197153208,-0.312671542518889,-0.639212598623269,0.594751087902114,0.455718707417028,1.44395723614579,-1.41711056721323,-1.43446897787732,-1.89989399901084,-1.89989399753595,-0.637582398929134,-0.498039630205216,-0.215542467816938,-0.0536084358685912,-0.978673563788187,-0.516125403479479,0.50238840129928,-0.672979164504311,-0.17904053938979
1463,"2000/1/2",2000,1,2,-0.310034893351931,0.454372800747588,0.4145392948698,-0.482962183253787,-0.483898899404905,-1.03946101742762,0.65239116552408,-0.219980941439781,1.44332672560353,-1.41211075038815,-1.42881968079752,-1.87961076935932,-1.87961076873909,-1.03743331850361,-0.907657835751747,-0.322238764269092,-0.209109663726088,-1.32596283799147,-0.799555124223162,0.494446270517537,-0.670744902722618,-0.178979253843898
1464,"2000/1/3",2000,1,3,-0.424725186198811,0.0818512561421106,-0.0507660441033142,-0.187248876452221,-0.18798621044872,-0.452732301535181,1.26595755163899,-0.582211681033122,1.44227611635635,-1.4067012664418,-1.4227153235276,-1.85790866911193,-1.85790866778938,-0.451287301199164,-0.312332542378736,-0.432115484917566,0.288260829239804,-1.09059775013417,-0.319453420682032,0.47856200895405,-0.69905830444748,-0.178989706172338
1465,"2000/1/4",2000,1,4,-0.254922655284802,-0.196125308867284,-0.271968566829536,0.0511048568542356,0.0505282308130939,-0.352892871960881,1.55185827127226,-0.582211681033122,1.44080566427599,-1.40088371207808,-1.41615948995487,-1.83480727816459,-1.83480728482006,-0.351547025398947,-0.211250395035266,-0.269210487861867,0.679133993918906,-1.09526560627489,-0.034527981166558,0.47856200895405,-0.786651078269595,-0.179348562502727
1466,"2000/1/5",2000,1,5,-0.00300999435917471,0.220087476309111,0.280000070435863,-0.255349943111209,-0.256133193666381,-0.412974669806891,1.16595906433601,-0.554347777987481,1.43891583846058,-1.39465981215287,-1.40915598211623,-1.81032759554435,-1.81032759724849,-0.411569154315328,-0.27162382821258,-0.0249166116840355,0.165812282568535,-0.988603613166755,-0.359740277053186,0.451125557162574,-0.782720310659244,-0.179152235419712
1467,"2000/1/6",2000,1,6,-0.567428329333957,0.649264383687698,0.509003005642563,-0.6652453222448,-0.666304941235143,-1.10666841933084,0.55728874659054,-0.352334480906579,1.43660719329883,-1.3880314058197,-1.40170891369099,-1.78449199827513,-1.78449199499949,-1.10457397477442,-0.978057278840911,-0.567933086506586,-0.407486394275922,-1.36763384848483,-0.965614041673384,0.28939489397071,-0.793649520838912,-0.17804264506538
1468,"2000/1/7",2000,1,7,-1.43724762995145,0.517617662098605,-0.0728075766169589,-0.570451645073575,-0.571447350242105,-1.59396256951586,-0.294849698253122,-0.261776796008244,1.4338804111153,-1.38100046038405,-1.39382252301538,-1.75732423452201,-1.75732423846644,-1.59138417764256,-1.51580285593914,-1.37463042748046,-0.49871678986724,-1.52881070918751,-1.11115999165499,0.321885428986933,-0.882253767998084,-0.178678535620391
1469,"2000/1/8",2000,1,8,0.20160560774641,0.430378430925856,0.556950495201467,-0.330432980326717,-0.331266854974181,0.0366671407576556,-0.0677759819071262,0.225841507290485,1.43073630217042,-1.37356905398551,-1.38550139123227,-1.72884940987986,-1.72884940806455,0.0376261029419616,0.179597215908233,0.175829644761076,-0.290600405947254,-0.0535286668062104,-0.239597647091108,0.381090403905383,-0.932026927220229,-0.179310649655187
1470,"2000/1/9",2000,1,9,-0.103592366227545,0.341062075201373,0.375895049553669,-0.330432980326717,-0.331266854974181,-0.397346924545058,-0.373706072142632,0.114385895107918,1.42717576201517,-1.36573938598849,-1.37675019297721,-1.69909393252765,-1.69909392945426,-0.39595692943463,-0.264629706267399,-0.122833157103165,-0.399330468692626,-0.313194648184297,-0.445978176441391,0.392642594133373,-0.942673235282985,-0.179433992391114
1471,"2000/1/10",2000,1,10,0.0345434643605994,-0.276703416477583,-0.288714406466526,0.202828447794015,0.202354120079571,0.0965869930569107,1.09437261014657,-0.582211681033122,1.42319989942696,-1.35751377351863,-1.36757388336391,-1.66808552693985,-1.66808552309448,0.0974864469897184,0.246330749949289,0.0117704879287784,0.682167700980216,-0.575612607950333,0.220836791788214,0.2424641211695,-0.876409050208246,-0.178051517893019
1472,"2000/1/11",2000,1,11,-0.896477824386689,0.0285622676424998,-0.289716294308056,-0.149170283186273,-0.149881943018655,0.471652879340898,0.0568512129511791,-0.143355208064267,1.41880986582851,-1.34889465492638,-1.35797757332726,-1.63585317904085,-1.63585317901932,0.472179843722647,0.637233641102629,-0.877349206204243,-0.0869469841936987,0.117500900183588,-0.00664788404891282,0.167374884687563,-0.796278454849667,-0.17705829688849
1473,"2000/1/12",2000,1,12,1.00332120349642,-1.26720532771564,-0.86236675915931,1.17203337597074,1.17221252634606,1.06850319190551,-0.248262865889422,-0.582211681033122,1.41400698322365,-1.33988458285987,-1.34796659195178,-1.60242711563778,-1.60242711479912,1.06843740562429,1.29818804125801,0.982763169365603,0.527852335880549,1.07480318195546,0.911409523236824,0.152934646902575,-0.734833174055875,-0.176638549410928
1474,"2000/1/13",2000,1,13,1.85690117061347,-0.80350517778758,-0.222947626011852,1.04882844938106,1.04892452989392,1.38381117143699,-0.218144627131998,-0.582211681033122,1.40879261626151,-1.33048621733778,-1.33754636181474,-1.56783877699769,-1.56783877554045,1.38343224277427,1.57965747404773,1.87851429914903,0.450436295766386,1.50135285527901,1.06230985976313,0.0359687208441742,-0.684242555355256,-0.175268286406953
1475,"2000/1/14",2000,1,14,1.59808679295015,-1.20345909147283,-0.71437361228198,1.29464752043641,1.29490934234442,1.62972548418407,0.0749518293472663,-0.582211681033122,1.40316838546291,-1.32070234653074,-1.32672255480729,-1.53212079628049,-1.53212079184723,1.62910233034995,1.87704899745288,1.60284731852569,0.926896871714504,1.44034139192528,1.38267543917649,-0.12503993045844,-0.596311302049147,-0.172967690316201
1476,"2000/1/15",2000,1,15,1.57169787601193,-1.78340659131335,-1.4687235935363,1.77130127958351,1.77188448119043,0.505742416932772,0.710995620249117,-0.582211681033122,1.39713586870345,-1.31053586251634,-1.31550096747753,-1.49530693783751,-1.4953069377818,0.50623552585819,0.698523169908504,1.57494051603523,2.00440540974744,0.0795478058130418,1.51151327324349,-0.321427164334274,-0.443133467230066,-0.169194925911056
1477,"2000/1/16",2000,1,16,0.519186073514455,-1.32436206538055,-1.30026330932487,1.16698487418372,1.16716062065012,0.285334527799565,1.04533774359815,-0.582211681033122,1.39069689973035,-1.29998977859698,-1.30388755219475,-1.45743209035588,-1.457432088826,0.2860465308613,0.444696300486602,0.491565383107755,1.74095848611428,-0.360492450153235,1.10358773644484,-0.375578056027978,-0.346478498813473,-0.167615700961216
1478,"2000/1/17",2000,1,17,0.194196411836834,-0.835091795970817,-0.948886930617092,0.767669865816549,0.767576377571796,-0.43920984838116,0.501874154591044,-0.54041582646466,1.38385344022676,-1.28906721544562,-1.29188835482094,-1.41853223257993,-1.41853223028899,-0.437778277591453,-0.349490967315132,0.168524061845835,0.934240232563515,-0.713145895442513,0.339054608388829,-0.50337416042512,-0.258388775370836,-0.164373988841371
1479,"2000/1/18",2000,1,18,-0.614217908982109,0.376158317627192,0.184820725490579,-0.412444280632927,-0.413333450694503,-1.0080435813572,-0.372890060747727,0.406956877087155,1.3766074092305,-1.27777140456934,-1.27950963936776,-1.3786443716099,-1.37864436482156,-1.00604708427741,-0.915711052333468,-0.612249600001055,-0.438344644239583,-0.909129434517197,-0.764938809100076,-0.405902555376452,-0.288430792503558,-0.166651628741184
1480,"2000/1/19",2000,1,19,-1.58918689401497,0.637016511330932,0.0391891713825675,-0.707835342639576,-0.708923677584989,-1.03225444059703,-0.628650286767357,-0.275708747531064,1.3689610242964,-1.26610569177285,-1.26675766984686,-1.33780652919047,-1.33780652923181,-1.03023389871486,-0.94901937740444,-1.51187523350579,-0.650991010915365,-0.886707871275446,-0.910261467586239,-0.397960424594709,-0.384194003628525,-0.167444087455961
1481,"2000/1/20",2000,1,20,-0.398945244266858,-0.0363299683529944,-0.0953500530513684,-0.10008165942735,-0.100760221677218,-0.335888589551633,-0.454565383092366,-0.317504602099527,1.36091650297931,-1.2540735267679,-1.25363892841957,-1.29605769372086,-1.29605769359165,-0.33455963034642,-0.242345386457604,-0.407473477423265,-0.309416121477098,-0.215185087944533,-0.332169551514035,-0.55102694511558,-0.339536155750133,-0.163846905828495
1482,"2000/1/21",2000,1,21,1.09263753774886,-1.41883541999209,-1.37733710970538,1.53477360011491,1.53519732496758,1.23036776588687,0.660625462327218,-0.505585947657608,1.35247627606048,-1.24167847702745,-1.2401598972472,-1.25343777912058,-1.25343777805244,1.23014122674526,1.45353948342893,1.07470140196035,1.75700265786981,0.638793979587369,1.60215332874125,-0.552470968894079,-0.217993376966497,-0.162903435223799
1483,"2000/1/22",2000,1,22,-1.44090147998905,0.811136848753719,0.213446092391417,-0.788396541368663,-0.789539194009667,-1.56043984133763,1.4828682169757,0.629868101452288,1.34364277432116,-1.22892421046787,-1.22632724547648,-1.20998759740661,-1.20998760239826,-1.55789474214337,-1.48136227742942,-1.3779435513814,-0.430723767845924,-1.98396654284631,-1.28291878000559,-0.509150255539115,-0.257122315700007,-0.164231958924872
1484,"2000/1/23",2000,1,23,-0.67430344293375,-0.955565019971281,-1.44446359508784,0.775833400621096,0.775745416569497,-0.745853741161268,2.52929155666097,-0.394130335475041,1.33441868441433,-1.21581449891253,-1.21214764225416,-1.16574879013632,-1.16574879356031,-0.744117632750361,-0.715037408224751,-0.669003843834704,2.15502295486579,-1.60533147128996,0.801435512713283,-0.729363881760179,-0.123102562772499,-0.156930850462088
1485,"2000/1/24",2000,1,24,0.107721960946973,0.0530580123560305,0.0813400241440512,-0.0588880331438768,-0.0595388209453997,-0.917111156854409,1.14926792216749,0.553242368076774,1.32480669299296,-1.20235322848246,-1.19762785021968,-1.1207638078404,-1.12076381084026,-0.915204967367369,-0.843777115670331,0.0834619129166017,0.391848017158512,-1.321665536447,-0.355900138602117,-0.612397955701778,-0.116049915904363,-0.160530881442419
1486,"2000/1/25",2000,1,25,1.13120595481241,-1.40816329729526,-0.968423743526913,1.28637657070023,1.28663281599149,1.07198502116073,-0.310873194734904,-0.582211681033122,1.31480969993644,-1.18854437535141,-1.18277469434097,-1.07507584832145,-1.07507584501685,1.07191577666529,1.22461582517192,1.1145301534278,0.516941149798841,1.19160248460589,0.960288189754247,-0.682433108958969,-0.0422746155850463,-0.157814958849958
1487,"2000/1/26",2000,1,26,0.963737828089089,-2.33857184650218,-2.45157556607656,2.40494196132068,2.40595238970933,1.17757351764483,-0.535795608312511,-0.582211681033122,1.30443056247889,-1.17439203691795,-1.16759506191444,-1.02872881551981,-1.02872881834593,1.17739941005193,1.44083773338477,0.942149687546137,0.747816870772563,1.37999345155592,1.22169706044572,-0.682433108958969,0.00245597546737926,-0.157441835552482
1488,"2000/1/27",2000,1,27,1.20123808053307,-1.89528481716872,-1.65808039558534,1.82055102573989,1.82116743356472,0.761940271898777,0.197501904291266,-0.3662664324294,1.29367243637141,-1.15990039716979,-1.15209590256494,-0.98176729894636,-0.981767300482552,0.762178942899698,0.915932500022344,1.18704890373455,1.4935594328604,0.562210666123752,1.37127929852474,-0.770518559447394,0.140844058215078,-0.153058151596571
1489,"2000/1/28",2000,1,28,0.46975760217248,0.22724997476336,0.501846663917355,-0.209806012096365,-0.21055855504763,-0.873466832004006,0.48228988111331,-0.310538626338116,1.28253852001039,-1.14507374746517,-1.13628410358888,-0.934236470847014,-0.934236474849936,-0.871603987270981,-0.796753636338201,0.442089144678718,-0.00601427183131672,-1.03749359263337,-0.509807635559678,-0.758966369219404,0.140147679017119,-0.153518948560459
1490,"2000/1/29",2000,1,29,-0.802289690084119,1.05530642105906,0.81171626061892,-0.990605150178669,-0.991884140235609,-1.99502071605399,0.334814367197649,3.27693889078824,1.27103201179224,-1.12991647614222,-1.12016673926809,-0.886182099914078,-0.886182096600491,-1.9920440207525,-1.87170299711365,-0.78931332788609,-0.736705662052115,-2.04241017909615,-1.53621238273281,-0.362581842021489,0.0713515148433204,-0.165143595174408
1491,"2000/1/30",2000,1,30,0.565163686487584,0.610945016957467,0.95698999764067,-0.466635113644692,-0.467560821409503,0.179988949635604,-0.365916872463988,0.0516921132552246,1.25915640863033,-1.11443307198244,-1.10375072806319,-0.837650441594982,-0.837650442169144,0.180805574373766,0.221051440413441,0.537698462723285,-0.479222784066596,0.363673640630055,-0.174960978971188,-0.443447173617421,0.118897659414621,-0.163092056538531
1492,"2000/1/31",2000,1,31,-0.811018331840607,1.15844639880024,0.913336313116893,-1.06912546520662,-1.06857636819429,-1.74356786560789,-0.32192643999317,3.26300693926542,1.24691520743806,-1.09862811382007,-1.08704314425601,-0.788688231236566,-0.7886882336033,-1.74084089608113,-1.62388478437281,-0.797489650221151,-0.80612716933886,-1.6398217493049,-1.39111006438934,-0.152476382249917,0.0637872415406464,-0.168877476872017
1493,"2000/2/1",2000,2,1,0.578256649122317,-0.561484355018514,-0.458820649274753,0.588072100116505,0.587857519622381,0.823398606892202,0.0367476594948691,-0.561313753748891,1.23431203306467,-1.08250628785989,-1.07005096863565,-0.739342622383716,-0.739342621747269,0.823576241584084,0.887707963303897,0.550855392696142,0.418778156913723,0.689465470059565,0.643558369951384,-0.187854964823137,0.15468093624442,-0.167798109352561
1494,"2000/2/2",2000,2,2,0.826718451679099,0.254395843904963,0.763768771060018,-0.205240877501717,-0.205990342450231,-0.504311958176567,-0.739909731320027,4.76765770373007,1.2213505530047,-1.06607235650513,-1.05278124431972,-0.689661118222334,-0.689661118980006,-0.502815732589281,-0.448428934326752,0.802190271513955,-0.517884402725506,-0.0663708764720448,-0.412853347844019,0.366650166120395,0.148798193591304,-0.17455555658773
1495,"2000/2/3",2000,2,3,-0.132620174859589,1.16417639756364,1.3341292065592,-1.09855715647565,-1.06857636819429,-1.32246086038153,-0.908861181492522,2.30170228419079,1.20803469062439,-1.04933119299314,-1.03524095209729,-0.639691530445072,-0.639691531952858,-1.3201521054576,-1.20415976308999,-0.150998532886383,-0.80612716933886,-0.946243363702907,-1.05325102562564,0.665563088269642,0.0846344937982603,-0.17716986064745
1496,"2000/2/4",2000,2,4,0.139084173769703,1.02214405321589,1.35702950007988,-0.976050426941614,-0.97731960360155,-0.775813667310895,-0.761311484722778,1.80711800513065,1.19436836928996,-1.03228775022326,-1.01743710392174,-0.589481938117118,-0.589481944773995,-0.77404780477424,-0.697272133052927,0.114268722737867,-0.776070502759832,-0.412188031228998,-0.771015041364977,0.910325118725186,0.0587305834724356,-0.178789862409759
1497,"2000/2/5",2000,2,5,0.859197118679985,0.669032879421424,1.2861817170003,-0.609711802587549,-0.610733978579731,0.769308794276118,0.00292027803332902,1.15928225931948,1.18035559765825,-1.01494707461115,-0.999376649417928,-0.539080612263418,-0.539080609707232,0.769540147153244,0.734427362226106,0.83527836946711,-0.477541466904377,0.759397424807395,0.0190411515374426,1.0670016986923,0.120748538748691,-0.179425816749614
1498,"2000/2/6",2000,2,6,0.722177742269995,0.126545246496623,0.476799467879121,-0.0408960320943809,-0.0415346889438884,0.404607422984434,0.259963867428584,0.49054858622408,1.16600051232192,-0.997314295698034,-0.981066507046495,-0.488535961023043,-0.488535955579823,0.405200972320455,0.40798591477695,0.696055900971488,0.0507071200747515,0.233744876366411,0.151120593145903,1.14497898273124,0.200252574301818,-0.179562916555056
1499,"2000/2/7",2000,2,7,1.52094995882305,-1.24743683198192,-0.9337870495769,1.40453299550289,1.40486890674768,0.868986278303663,0.259370404595925,0.0377601617324039,1.15130746310008,-0.979394636541412,-0.962513595268069,-0.437896488514938,-0.437896495296843,0.869118638488661,0.915607025369081,1.52137707209496,1.20749082290362,0.726078383763135,1.24091056007606,1.1254846617215,0.293501553161418,-0.179168248973396
1500,"2000/2/8",2000,2,8,-0.0872515368927245,0.804260850237641,0.939099143327647,-0.757299918659236,-0.758421604669741,-0.477914834055544,-0.515988786272531,0.163147725437791,1.13628067187593,-0.961193399860812,-0.943724801379058,-0.3872107537037,-0.387210750171152,-0.476444824444531,-0.442971823864992,-0.106959432766179,-0.659030656772875,-0.248256786562845,-0.60516352578824,1.13053874494625,0.283475353740645,-0.179225988869716
1501,"2000/2/9",2000,2,9,-0.353982589637506,1.00273368240487,1.00135931633697,-0.925243164276471,-0.926478084576387,-0.690873228038032,-0.670793566171526,-0.275708747531064,1.12092465904973,-0.942715974964908,-0.924706919183143,-0.336527260708283,-0.336527258331174,-0.689191722753563,-0.644724924255019,-0.364418157212001,-0.750797354929196,-0.401790775580533,-0.747380501018965,1.16230726807322,0.222492730212035,-0.179577990362307
1502,"2000/2/10",2000,2,10,-0.0138700486375961,0.872662710475717,1.0571787817936,-0.834316424644242,-0.835490038371733,-1.16545465280281,-0.603769357508146,2.11362093863271,1.10524394502172,-0.923967827360827,-0.905466711319773,-0.285894458801979,-0.285894465419726,-1.16330182554946,-1.08810932173769,-0.0355129288381168,-0.707368471107013,-0.896120843476854,-0.956270848905439,1.39623912019003,0.162681259320769,-0.180817476519437
1503,"2000/2/11",2000,2,11,-0.0324437863287281,0.972937688835199,1.17955222529468,-0.911064393300152,-0.912289753685643,0.390599133190148,-0.520840344929515,2.22507655081527,1.08924322077327,-0.904954516071977,-0.886010878099933,-0.235360666999681,-0.235360665739534,0.391206594510698,0.35197342694939,-0.0536220698041607,-0.732560410393634,0.651341339909757,-0.22097418582946,1.68720991155753,0.0913587064673726,-0.182119092291625
1504,"2000/2/12",2000,2,12,0.171562840770589,0.183415484223358,0.327231925822246,-0.185745067409278,-0.186481387475459,-0.411922023752985,-0.596380745241546,-0.53344985070325,1.07292717728575,-0.885681662465953,-0.866346150998824,-0.184973998645106,-0.184973993845468,-0.410517553476922,-0.406339929061399,0.14622395839788,-0.431000842270308,-0.0916202545096038,-0.361314085128242,1.69226399478228,0.00169255049443554,-0.182376264144386
1505,"2000/2/13",2000,2,13,-0.148149037519387,0.288274461593559,0.351563487687957,-0.354601339945443,-0.355451509901584,-0.644070965025911,-0.173931646098933,-0.0249336201202898,1.0563006334764,-0.866154971035934,-0.846479074506246,-0.134782327132264,-0.134782332058915,-0.642435940545781,-0.631995831928701,-0.166048754529679,-0.339018784111175,-0.577158391748969,-0.530246576120284,1.75002494592223,-0.11879177030318,-0.182884461633777
1506,"2000/2/14",2000,2,14,0.300564046264736,-0.141905195568621,-0.0277941871653918,0.122482078928206,0.121953578365359,0.268978027577336,0.399650181665601,-0.582211681033122,1.03936853619831,-0.846380225937118,-0.826416224276224,-0.0848332379155198,-0.0848332347977402,0.26970627447562,0.242176332636338,0.273668099407529,0.269533110840348,0.00606518961759556,0.200997547718984,1.75002494592223,-0.201333869062183,-0.183101612435532
1507,"2000/2/15",2000,2,15,-1.0854630679981,0.567182151402007,0.155479724417221,-0.605361497856179,-0.606380740692799,-1.44991200567752,0.570122380346782,0.379092974041514,1.02213587494985,-0.826363277132454,-0.806164051305831,-0.0351739393854138,-0.0351739369840837,-1.44747667510959,-1.41966118320154,-1.05271077368064,-0.339042464634587,-1.63206780528879,-1.04413621676116,1.84966258663864,-0.336607058613497,-0.183748865205977
1508,"2000/2/16",2000,2,16,-1.26206581981542,0.687297250479758,0.214877360736458,-0.711863402576031,-0.712954453406223,-1.19419998735178,-0.260206305396676,0.720425786350624,1.00460780981052,-0.806110054246912,-0.785729006592154,0.0141487714098645,0.0141487720723958,-1.19201861227013,-1.1727401264072,-1.21504974915675,-0.580903857391545,-1.13837156175574,-0.981355552163865,1.98034673859278,-0.419772352719049,-0.184313239354752
1509,"2000/2/17",2000,2,17,-0.164591362688586,0.685363375897111,0.763768771060018,-0.65906896367557,-0.660124418309251,-0.734193661794926,-0.633487008853525,-0.0736954504501627,0.986789458214576,-0.785626552713213,-0.765117354146848,0.0630885430430095,0.0630885486745041,-0.732469133516528,-0.7179046560798,-0.181971626905414,-0.639197448576027,-0.428664672031255,-0.678471914968764,1.93052791823457,-0.414326284050769,-0.184168490196307
1510,"2000/2/18",2000,2,18,0.0525082270454644,0.841290967246107,1.07220709941654,-0.786301950201707,-0.787443190582625,0.346873835566368,-0.239360923399543,-0.498619971896198,0.968686108177368,-0.764918830308267,-0.744335420310042,0.111599586254589,0.111599587223139,0.347524721979999,0.277749465995805,0.0293455535404256,-0.632316791072561,0.445003228157463,-0.247831204463303,1.90742353777859,-0.372603484907261,-0.184001295888047
1511,"2000/2/19",2000,2,19,-0.519826783010782,0.408532810640396,0.240640190947212,-0.445259542248575,-0.446170837718155,-0.996707393084366,0.825163032681814,-0.54041582646466,0.950303175650128,-0.743993021007435,-0.723389375600681,0.159636667097347,0.159636662256181,-0.994722153973176,-0.990392744824841,-0.522738461386483,-0.126133924067959,-1.30018086489534,-0.726028564003968,1.88431915732261,-0.397410473669338,-0.184000657785479
1512,"2000/2/20",2000,2,20,-0.752861218742145,0.129123745940152,-0.221731047918566,-0.186121019670014,-0.186857593218774,-0.545527099825649,0.645640525802589,0.156181749676381,0.931646033938785,-0.722855321130268,-0.702285359373473,0.20715518234897,0.207155187302987,-0.543989942079258,-0.57626722711417,-0.74294324550593,0.103016660383458,-0.88497263241057,-0.355399005449797,1.95291028680131,-0.520705810677335,-0.18449265278082
1513,"2000/2/21",2000,2,21,-0.68749790140286,0.675694002983876,0.476083833706601,-0.672066170403862,-0.673130388292432,-0.65273505177729,-0.181349931507165,-0.157287159587088,0.912720226930444,-0.70151198241337,-0.681029417490413,0.254111234924848,0.254111231699948,-0.651091422536844,-0.66286103540806,-0.681443212441837,-0.54419403472298,-0.619449528900345,-0.701602874129103,1.87132294331612,-0.484091954157093,-0.184185309700726
1514,"2000/2/22",2000,2,22,-0.388288181657192,0.630427012753023,0.602751082242807,-0.633772747274637,-0.634811146151902,-0.508360596845435,-0.441509200773877,-0.505585947657608,0.893531383802739,-0.679969329328231,-0.659627502320793,0.300461647589484,0.300461646707227,-0.506860350266633,-0.52815511589423,-0.397277443740318,-0.580482969277963,-0.315282374237845,-0.58009937292056,1.85977075308813,-0.571107154028002,-0.184375975179956
1515,"2000/2/23",2000,2,23,0.0903661732683729,0.145382617431297,0.230621312531919,-0.174036839860651,-0.174765265755073,-0.571033523439521,0.25217466774994,-0.575245705271712,0.874085176378604,-0.658233734836266,-0.638085535069654,0.346164045224967,0.346164040285414,-0.569471034658049,-0.599007259828323,0.0664348479369931,-0.0492604512748595,-0.663382049084711,-0.359344435825549,1.74280482702973,-0.571324091943359,-0.184054485459962
1516,"2000/2/24",2000,2,24,-0.811627306846874,0.936767071641243,0.700077329705653,-0.907573408021891,-0.908796414640574,-1.62120181048001,0.426059277718908,-0.470756068850556,0.854387319126278,-0.636311630779512,-0.616409312285105,0.391176895965203,0.391176894804482,-1.6185963665388,-1.55730716285252,-0.798060040515288,-0.655285405759313,-1.72798694599816,-1.32322449916716,1.75435701725772,-0.715149858711608,-0.184465149187889
1517,"2000/2/25",2000,2,25,0.30269545878667,-0.816397675005228,-0.804400391185114,0.703757981491473,0.703621401208218,0.442583653698421,0.702464592029649,-0.561313753748891,0.83444369709511,-0.614209514807759,-0.59460463051524,0.435459559185869,0.435459558636001,0.443139487668551,0.370055469687773,0.275780918984377,1.00626429002722,0.019169514246245,0.748704037497053,1.75652305292547,-0.744941058770016,-0.184549267293937
1518,"2000/2/26",2000,2,26,-1.47642502202127,0.933400697367746,0.360866731930729,-0.916757384677007,-0.917986583512987,-1.86742381976592,1.16692344143908,0.99209884104563,0.814260152689187,-0.591933922670022,-0.572677099322732,0.47897233349433,0.478972330230961,-1.8645738450418,-1.81432104335214,-1.4101218645284,-0.618902086313193,-2.12460521080155,-1.48969385099101,1.8973153713291,-0.925137849194573,-0.185369342940452
1519,"2000/2/27",2000,2,27,-1.11865220583963,0.5767798993307,0.1855363596631,-0.628724245487614,-0.629759240455955,-0.0080298301466536,1.96223782005568,0.00989625868676223,0.793842741538995,-0.56949144899594,-0.550632359434505,0.521676504719611,0.521676508566476,-0.00702647799283271,-0.0833677702281543,-1.08333218617796,-0.158739610455741,-0.979285677192666,-0.593670108923816,1.93052791823457,-0.930419879880538,-0.185460581823899
1520,"2000/2/28",2000,2,28,-0.533528720651782,-0.45827275229279,-0.724464054114525,0.306107904564703,0.305703212136008,0.00184884820538554,-0.130386310752608,-0.477722044611966,0.773197433984496,-0.546888740368639,-0.528475958084757,0.563534414469424,0.563534418369124,0.00284238970526012,-0.0783153132399018,-0.535758869029484,0.134712794960412,-0.00146674409024549,0.0982675343508162,1.54136350992915,-0.827473078874269,-0.184162968487171
1521,"2000/2/29",2000,2,29,-0.438833107177323,0.42765668151324,0.360866731930729,-0.475926505231447,-0.476858477637149,-0.752007671937948,-0.565505841372482,-0.408062286997862,0.752330370946743,-0.524132484934039,-0.506213317850749,0.604509466985907,0.604509468969422,-0.750265452104526,-0.781262551128065,-0.445586689293749,-0.538819522979911,-0.479685396407152,-0.629571343928841,1.49371072523869,-0.856106457522082,-0.184099950204379
1522,"2000/3/1",2000,3,1,-1.269475015725,0.743952613252867,0.313634876544348,-0.792907968497492,-0.794053662929449,-1.3905589627919,-0.601759002162515,0.211909555767664,0.731247735992096,-0.501229419327983,-0.483849830145489,0.644566197702643,0.644566196340752,-1.3881825776982,-1.37858629569756,-1.22182835587875,-0.684548961431858,-1.16967490645901,-1.07275880036909,1.17746951774746,-0.836055281584791,-0.182971853477909
