"time_index","date","year","month","day","ATC","relative_humidity","Act_VP_kPa","SD_kPa","Corrected_SD_kPa","PAR","wind","soil_moist","STC","ET_mm","rain","water_surplus","X10day_run_mean_corrected_SD","X30day_run_mean_corrected_SD","ET0_potential_evp"
1101,"1999/1/5",1999,1,5,-0.134688590370785,1.48251187171963,1.61769721292083,-1.36623907222403,-1.3680515076811,-1.09040033061004,-0.927105462797202,-0.093545658207809,-0.00626996645514193,-1.36651282000898,4.25782287570027,3.99968835542326,-1.48280361312955,-1.22138595938328,-1.18504405549299
1102,"1999/1/6",1999,1,6,-0.726884940452492,2.05073514223548,1.57964025062643,-1.88948110047554,-1.89180128833623,-1.79393387733362,-0.926126929872654,-0.093430499259881,-0.368633122909603,-1.88878306349481,0.276025286590379,0.904840198641653,-1.6412089315782,-1.28094368919203,-1.86417686744505
1103,"1999/1/7",1999,1,7,-0.045859137858529,0.501337678484464,0.455992313052831,-0.361822116751646,-0.362659869182794,0.050782508348295,-0.927105462797202,-0.0935497274285838,-0.0636548791320952,-0.363923533028324,-0.516468408329551,-0.295737386927273,-1.50529118122032,-1.25581186411509,-0.0938475783991758
1104,"1999/1/8",1999,1,8,0.377650979169602,-0.0836907164828732,0.259257168988568,0.195956482099099,0.195659996250078,0.362824690875964,-0.92645310751417,-0.0938748581684934,0.417991522774456,0.192806624735825,-0.516468408329551,-0.495559462138637,-1.26839162534182,-1.17613639747916,0.244165730712587
1105,"1999/1/9",1999,1,9,-0.264792333949342,0.899409063929025,0.754642712074975,-0.810840813452179,-0.812114292201575,-0.25649799152392,-0.927105462797202,-0.0927737270268221,0.250350204841789,-0.812113284466554,3.18505702038183,2.91639331033054,-1.23921677603161,-1.1572333377814,-0.405468267662849
1106,"1999/1/10",1999,1,10,-0.150839399918469,1.13433069949042,1.23196732390302,-1.07609725606207,-1.07762813882154,-0.609875631996813,-0.927105462797202,-0.0930414817538065,0.106565535999537,-1.07689416525631,3.25270892116768,3.06719596010631,-1.16118563144796,-1.15122541553929,-0.731122248328371
1107,"1999/1/11",1999,1,11,-0.720604070072836,1.45992998573795,0.857203000292085,-1.36191118117149,-1.36371941685682,-0.972776637780616,-0.925474574589622,-0.0932042505848,-0.0842876567238083,-1.36218452159721,0.198708828549411,0.652098972860498,-1.14210510358276,-1.23473302806539,-1.08898437086333
1108,"1999/1/12",1999,1,12,0.123724362392142,0.716653335519122,1.14230770087046,-0.725105291701456,-0.72629557297264,-0.333495413186591,-0.927105462797202,-0.0934821783637215,0.0414433317256932,-0.726523957924071,-0.516468408329551,-0.165592525247469,-1.20222999144692,-1.2760543317032,-0.444064463830132
1109,"1999/1/13",1999,1,13,0.785010286650049,0.295299850574065,1.29840574960341,-0.269205248227391,-0.269953125543257,-0.54615013433126,-0.923680597561284,-0.0937161585582747,0.393490099384297,-0.271497714635456,-0.448816507543703,-0.273143678080314,-1.13050021737754,-1.22540418918903,-0.563983150285616
1110,"1999/1/14",1999,1,14,0.841538120066938,0.110268428228022,0.992659984729774,0.0933421852434877,0.092946122806461,0.457045220015812,-0.927105462797202,-0.0929584696499998,0.639793881885372,0.0903924253927193,-0.516468408329551,-0.45880086812599,-0.968654780642883,-1.17032683469131,0.359854576269737
1111,"1999/1/15",1999,1,15,0.672851887013362,0.189567609233467,0.999755350581272,-0.105740803173134,-0.1063300551103,0.168507513574643,-0.927105462797202,-0.0735417758007792,0.860951466696546,-0.108331962712792,-0.50680385107443,-0.379507784855967,-0.808088362245331,-1.13088070087305,0.0808060983324357
1112,"1999/1/16",1999,1,16,0.321123145752713,-0.0036913219586155,0.454057213275152,-0.0412119475798334,-0.0417385809203235,0.29818738163809,-0.927105462797202,-0.0673492356256296,0.871912629792144,-0.0438958073827015,-0.236196247931039,-0.179566208363677,-0.572649754036374,-1.09284554851329,0.179005440999191
1113,"1999/1/17",1999,1,17,-0.993373297989257,0.555254119432981,-0.397386688904612,-0.622144763561642,-0.62323513226308,-0.403502279461468,-0.9240067752028,-0.065546570822376,0.139449025286331,-0.623754616147179,-0.468145622053946,-0.162644826984643,-0.605810509629894,-1.08739384129683,-0.53455591762966
1114,"1999/1/18",1999,1,18,0.560693487376675,-0.0919182253289125,0.577903599046751,0.132379762537356,0.132021582041443,0.189681804531877,-0.927105462797202,-0.0499573860339688,0.372212547492844,0.129369307500759,-0.516468408329551,-0.472790484746321,-0.613909121428212,-1.05429098933985,0.115805943880718
1115,"1999/1/19",1999,1,19,-1.06066833777127,1.43874852679389,0.507594973790999,-1.41566358804398,-1.41752398489434,-1.42432599087341,-0.927105462797202,-0.0491231957751268,0.0517597205215509,-1.41583322550104,0.150386042273805,0.631520852285147,-0.690953437208668,-1.0815945050572,-1.47850606318653
1116,"1999/1/20",1999,1,20,-1.43123969017089,2.05108524899489,0.715295683262123,-1.89463129082806,-1.89695647641712,-1.9642704102829,-0.927105462797202,-0.0877173132920074,-0.667163623689702,-1.89391265202281,0.527303775223528,1.11381686864711,-0.795220996733232,-1.08920357838491,-1.99735340487185
1117,"1999/1/21",1999,1,21,0.607351381625537,0.703874438800803,1.58351045018179,-0.604919757172551,-0.605993410782456,-0.051036450560896,-0.926779285155686,-0.0894634159264907,0.0730372724130035,-0.606552404510658,1.03952530974495,1.07399426179153,-0.69879293753352,-1.09285577506151,-0.148542917309831
1118,"1999/1/22",1999,1,22,-0.487314598828529,1.39200927441319,1.09264013990997,-1.32343622971446,-1.32520712942899,-1.10914312404108,-0.927105462797202,-0.0907521381458822,0.00598074523993663,-1.32376254954196,1.77403166113415,1.93688911109754,-0.775010301802917,-1.17060085342525,-1.18838249851741
1119,"1999/1/23",1999,1,23,0.308561404993401,0.607244973204763,1.05458317761557,-0.449288794923383,-0.450211424741441,0.151284406097466,-0.927105462797202,-0.0914333257035902,0.319985829213821,-0.451221982533403,-0.129886118124707,0.0542659313990514,-0.797949936719731,-1.15590415030457,0.0308095743480266
1120,"1999/1/24",1999,1,24,0.947415649323969,-0.173493100270499,0.799795040220873,0.33172242441713,0.331557685407661,0.671624876702047,-0.927105462797202,-0.091878905378435,0.757142804438239,0.328426641637944,-0.516468408329551,-0.544236317235577,-0.767584277233594,-1.13255751737304,0.592008960762976
1121,"1999/1/25",1999,1,25,-0.753802956365295,1.93327432445479,1.40612630389434,-1.8081600275984,-1.81040130174806,-2.10769837060901,-0.923028242278251,-0.0924197048194111,-0.000466997757472412,-1.8076019424117,0.1020632559982,0.732301062540759,-0.984444041494063,-1.21190375295708,-2.11769492124154
1122,"1999/1/26",1999,1,26,0.444048751754519,0.838840594551796,1.49836605996381,-0.713463264770136,-0.714642248655334,-0.264602983277885,-0.925148396948106,-0.0926243866243855,0.209729423958102,-0.714915239619684,-0.0525696600837382,0.212644962385493,-1.0700776269694,-1.21509379799371,-0.349387971266578
1123,"1999/1/27",1999,1,27,0.0959090792822443,1.1807198451117,1.53513295573976,-1.0256340463895,-1.02711595981046,-0.650299278369716,-0.927105462797202,-0.0929535865850699,0.237454718846969,-1.02650833246288,5.06964568513045,4.54686082052441,-1.12147541988684,-1.1960435054481,-0.73534791345585
1124,"1999/1/28",1999,1,28,0.386623651140535,0.637529207893378,1.23261235716225,-0.556404098473631,-0.557430672642306,-0.161669588002524,-0.927105462797202,-0.0931179831043734,0.356093189999317,-0.558142051505172,-0.50680385107443,-0.218061554325774,-1.20921497521034,-1.14372063214546,-0.243253471829508
1125,"1999/1/29",1999,1,29,-0.781618239475195,1.25826849232012,0.621120827414966,-1.21939372881151,-1.22106366601336,-1.13031741499832,-0.927105462797202,-0.0935265328701672,0.133646056588661,-1.2199055840616,1.69671520309318,1.83587866170735,-1.18421347452595,-1.15220288214672,-1.19279411465143
1126,"1999/1/30",1999,1,30,-0.999654168368913,1.14658443606962,0.261837302025476,-1.17646104957036,-1.17808932503653,-1.28410963352981,-0.925800752231138,-0.0938451528568371,-0.471797010868168,-1.17706652798614,-0.50680385107443,0.00408336016245205,-1.09273058536238,-1.12800148278233,-1.32022427022538
1127,"1999/1/31",1999,1,31,-0.690096985371658,1.18089489849141,0.68239898704154,-1.21999963355886,-1.22167015872876,-1.52948825888112,-0.927105462797202,-0.0940636700124459,-0.489205916961177,-1.22052708332073,-0.477810179309067,0.0435825168843221,-1.17108148453031,-1.11421885025868,-1.53399730011337
1128,"1999/2/1",1999,2,1,-0.682918847794911,1.23778724689487,0.730776481483574,-1.24921289816348,-1.25091177179263,-1.41956430821796,-0.927105462797202,-0.094239460349919,-0.532405795043826,-1.24969315569542,-0.516468408329551,0.0221838208466168,-1.16162667225385,-1.16128428395288,-1.44154985270675
1129,"1999/2/2",1999,2,2,-1.16385406543702,1.7811529374929,0.735291714298162,-1.68680596248532,-1.68892947503532,-2.00258675879977,-0.927105462797202,-0.0943883938302781,-0.756787251353705,-1.68645176004616,-0.41982283577834,0.258613121781457,-1.31926568230225,-1.20165880062792,-1.99829878593009
1130,"1999/2/3",1999,2,3,-1.16834040142249,1.72583606950676,0.654017523635549,-1.62872566456029,-1.63079281617352,-1.66433505918772,-0.927105462797202,-0.0945731364534558,-0.91024353469207,-1.62849695413267,-0.226531690675918,0.397146973382223,-1.56899401262233,-1.22299325130558,-1.69910782040104
1131,"1999/2/4",1999,2,4,-1.8430853336368,2.10745243725924,0.274092933950791,-1.94258432369015,-1.94387302004405,-2.45640550958368,-0.927105462797202,-0.0947293945312096,-1.33579457252115,-1.94179251101783,3.05941777606526,3.21829098968275,-1.58597959665951,-1.25017407298306,-2.40518915522487
1132,"1999/2/5",1999,2,5,-0.227107111671413,1.55550913105577,1.54738858766507,-1.37697224203432,-1.3787950929253,-0.828811721750804,-0.927105462797202,-0.0942353911291442,-0.758076799953186,-1.3772336822289,3.47499373803546,3.35822937967199,-1.67049955409996,-1.22595835522421,-0.927798126238767
1133,"1999/2/6",1999,2,6,-0.890187570323507,2.16171898496717,1.48933559433464,-1.97764024121569,-1.94387302004405,-2.06851073547859,-0.926126929872654,-0.0940392546877969,-1.0520938806351,-1.97680067642831,4.93434188355875,4.77640605100274,-1.78716587328035,-1.30059723152347,-2.09673101413862
1134,"1999/2/7",1999,2,7,-0.859680485622329,2.21248446508103,1.58222038366333,-2.01464370971486,-1.94387302004405,-2.09534838942391,-0.927105462797202,-0.0938915419736703,-1.47055240116703,-2.0136999752987,4.11285451687346,4.11247605438626,-1.96360424768019,-1.40159078758684,-2.12261673926902
1135,"1999/2/8",1999,2,8,0.874737006359397,0.70772561315427,1.77702042794992,-0.379653027888091,-0.380508083378817,0.789653819119169,-0.927105462797202,-0.0937771968698973,-0.275140849447154,-0.381747243923971,1.53241772975612,1.39961135205702,-1.85663531321949,-1.3812174422664,0.68206740471394
1136,"1999/2/9",1999,2,9,-0.137380391962066,1.72898703034142,1.96020987357041,-1.62366203202883,-1.62572426990912,-1.28258994757594,-0.927105462797202,-0.0941682489863593,-0.331236213524623,-1.62345837085332,1.99631647800194,2.22769149485343,-1.91360124631141,-1.40708952342879,-1.35635596899549
1137,"1999/2/10",1999,2,10,0.903449556666389,0.773195577163181,2.03696883141844,-0.650622286687324,-0.651740289886826,-0.279901155213495,-0.927105462797202,-0.0942154519473474,0.125263990692027,-0.65218820725219,-0.168544347145191,0.0945298963188439,-1.84107208578134,-1.37348158305258,-0.315987773850215
1138,"1999/2/11",1999,2,11,-0.323114701760417,0.667988495961694,0.37858832194558,-0.517626194642915,-0.518615138856781,-0.174941511999643,-0.927105462797202,-0.0944709990120073,0.0904461785060121,-0.519431526222472,3.6296266541174,3.17781431248291,-1.74788016349491,-1.36367832926696,-0.261671394287685
1139,"1999/2/12",1999,2,12,0.257417174759073,0.876827177947341,1.25970375404979,-0.608685022388257,-0.609762329799577,0.0310265909480038,-0.927105462797202,-0.0946561485572625,0.0549835920202554,-0.610347989271749,-0.390829164012977,-0.103722728736367,-1.61054556954808,-1.37971852598952,-0.0568292394847038
1140,"1999/2/13",1999,2,13,-0.69548058855422,1.0629089205716,0.541136703270807,-1.04264265822597,-1.04414107674987,-0.704400098327435,-0.927105462797202,-0.0948091512583964,0.100117793002128,-1.0435107764804,0.0247467979572306,0.394318776400322,-1.53588838712955,-1.43339308272119,-0.785599715363236
1141,"1999/2/14",1999,2,14,-0.313244762592389,0.00961273489881182,-0.389646289793887,0.0435714381393324,0.043127078327271,0.32037479656457,-0.927105462797202,-0.0949230894400919,0.0904461785060121,0.0407168774668693,-0.24586080518616,-0.21790221928454,-1.28302315407751,-1.42633817542866,0.221894959336343
1142,"1999/2/15",1999,2,15,-0.17686014863418,0.548427037624564,0.430836015942976,-0.486248984512034,-0.48720748038077,-0.00889049344027601,-0.927105462797202,-0.0949027433362177,0.457967529358401,-0.488112402842948,-0.284519034206645,-0.0599613596614918,-1.16955989374996,-1.44736588487194,-0.0993647314955455
1143,"1999/2/16",1999,2,16,-0.0826470929393626,0.123222378326042,0.0425259938882659,-0.166807345924407,-0.167455856640854,-0.469051400271664,-0.927105462797202,-0.0949532016738257,0.298708277322366,-0.169261086509243,-0.516468408329551,-0.365605802508314,-0.943493402666354,-1.4258514849807,-0.466782088289051
1144,"1999/2/17",1999,2,17,-0.204675431744077,-0.520974058980902,-0.89728746480561,0.472551999266627,0.472523920829648,0.477307699400726,-0.927105462797202,-0.0889340103036842,0.261311367937386,0.468929867004624,-0.516468408329551,-0.594665857786089,-0.635983213763449,-1.40977856575771,0.40271090776031
1145,"1999/2/18",1999,2,18,-0.108667841655074,-0.572439752613575,-0.77537617881169,0.488262243787331,0.488249410521775,0.112481758075357,-0.927105462797202,-0.0599920844647211,0.316117183415374,0.484689312503888,-0.516468408329551,-0.60032225174989,-0.525425309744753,-1.3198192957249,0.0990190041220284
1146,"1999/2/19",1999,2,19,0.465583164484763,-0.846048185089323,-0.664430458224628,0.942863919945634,0.943292230703874,1.15863356871845,-0.927105462797202,-0.032891074104295,0.830647074608717,0.938383771665805,-0.516468408329551,-0.763162663890879,-0.198492786352078,-1.18574947550299,1.0790942796987
1147,"1999/2/20",1999,2,20,-1.14142238550969,0.156482520469606,-1.03467954902098,-0.291061098042694,-0.291830184205858,-0.142825482174555,-0.927105462797202,0.00110726546948269,0.407030359678859,-0.293272385106974,-0.448816507543703,-0.265328294307794,-0.152690698659482,-1.17091985792891,-0.235865410528742
1148,"1999/2/21",1999,2,21,-1.7192624604379,1.28382628575675,-0.470275447197275,-1.25293488446866,-1.25463736990151,-1.25837628471097,-0.9240067752028,0.0115733013023679,-0.368633122909603,-1.25337775844595,2.16061395133899,2.2302966227776,-0.246356739812252,-1.16758871474644,-1.29426112721536
1149,"1999/2/22",1999,2,22,-1.4976374627558,2.17047165395231,0.756577811852658,-1.97694777864728,-1.94387302004405,-2.01851306759631,-0.923680597561284,-0.084903040204129,-0.833515393022888,-1.97608151299989,1.10717721053079,1.62131411180582,-0.416135398043017,-1.23809484475784,-2.03601642857322
1150,"1999/2/23",1999,2,23,0.838846318475658,0.114469709340894,1.0100758827289,0.117232143853482,0.116859264156472,1.22833649780255,-0.927105462797202,-0.0878345068503228,0.200057809461989,0.11423136126062,-0.50680385107443,-0.459390407778555,-0.2683867280669,-1.24822937245111,1.1404741482949
1151,"1999/2/24",1999,2,24,-0.883906699943851,1.32093760225379,0.570163199936027,-1.27890223078387,-1.28062991484718,-1.32929496255817,-0.927105462797202,-0.0897669797962937,-0.0836428824240665,-1.27930315611235,-0.120221560869586,0.359448302626295,-0.436847776890042,-1.22322227813511,-1.34921395462347
1152,"1999/2/25",1999,2,25,0.0205386347263911,0.829737818807243,0.990724884952091,-0.7152809790122,-0.71646172680153,-0.0670438092749775,-0.92645310751417,-0.0909730968339559,0.0453119775241396,-0.716713148190727,-0.41982283577834,-0.0894463090418147,-0.466022626200251,-1.22330816396301,-0.145988989363065
1153,"1999/2/26",1999,2,26,0.868456135979744,0.0271180728691082,1.02942688050572,0.11082686509573,0.110447769736542,1.09308444790825,-0.927105462797202,-0.0914198972750332,0.78228900212814,0.10786099385458,-0.487474736564188,-0.441170445813465,-0.430656666577237,-1.16961111741383,1.02525542113969
1154,"1999/2/27",1999,2,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.544926050263793,-1.18268889108253,NA
1155,"1999/2/28",1999,2,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.690264310949451,-1.16313739951876,NA
1156,"1999/3/1",1999,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.95985443984432,-1.14439158450249,NA
1157,"1999/3/2",1999,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.05733889652135,-1.12183012594441,NA
1158,"1999/3/3",1999,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.948763840296845,-1.09580738263576,NA
1159,"1999/3/4",1999,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.566621277520743,-1.04177108706633,NA
1160,"1999/3/5",1999,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.803878258381351,-0.98661544763647,NA
1161,"1999/3/6",1999,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.389171265772375,-0.906293162561153,NA
1162,"1999/3/7",1999,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.136990415664961,-0.856426403087445,NA
1163,"1999/3/8",1999,3,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1164,"1999/3/9",1999,3,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1165,"1999/3/10",1999,3,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1166,"1999/3/11",1999,3,11,1.59883163441385,-0.336642850153669,1.29582561656651,0.767844005781108,0.768102477770095,1.43896497100873,-0.918298666476268,-0.0510804909678243,1.32712328540931,0.7636980870472,-0.477810179309067,-0.668597316918593,0.97392047495878,NA,1.47418747528401
1167,"1999/3/12",1999,3,12,0.747325064372121,-0.19887584032743,0.600479763119701,0.377424953931902,0.37730456451203,1.19895590269442,-0.927105462797202,-0.0425717503276364,1.30133231341967,0.373929265966806,-0.50680385107443,-0.552601406900354,0.72525615558293,NA,1.15080975877554
1168,"1999/3/13",1999,3,13,0.639653000720901,-0.377955447763571,0.246356503804028,0.530718855012701,0.530747221507936,0.833724711781356,-0.925474574589622,-0.0155724704865813,0.938324382665471,0.52708444053712,-0.516468408329551,-0.615538748187722,0.707458323232557,NA,0.822266261939034
1169,"1999/3/14",1999,3,14,1.99901280431755,-0.931824341143779,1.03716727961644,1.39828789540392,1.39915814814259,1.81321296524808,-0.927105462797202,0.0274839545319874,1.34646651440154,1.39296608691219,-0.516468408329551,-0.926321746114336,0.97484390414613,-0.153317981063169,1.89846604105333
1170,"1999/3/15",1999,3,15,1.56024914493883,-0.690775837292786,0.732711581261254,1.12978553450463,1.13039523340441,1.79619248256475,-0.927105462797202,0.0912282979698364,1.76556980923321,1.12483354940358,-0.516468408329551,-0.830083381209094,1.06686982480196,0.0177584044393475,1.82276595369902
1171,"1999/3/16",1999,3,16,-0.656898099079197,1.14168294143794,0.61402546156347,-1.0807713783988,-1.08230679691176,-1.04278350405549,-0.927105462797202,0.184165231246379,0.747471189942126,-1.08157760610186,-0.139550675379828,0.272546971137357,0.658907079345521,-0.0707823813944217,-1.0588926434266
1172,"1999/3/17",1999,3,17,-0.874934027972918,1.51139567937062,0.770123510296427,-1.37978537121846,-1.38161095196108,-1.02495252219677,-0.924659130485832,0.167697094770606,0.218756264154479,-1.38000823249286,0.952544294448856,1.27990293557803,0.31309170808986,-0.141147413259969,-1.08127058640698
1173,"1999/3/18",1999,3,18,0.520316463507467,0.0644044427458429,0.681753953782315,0.0673748389282763,0.0669535778607967,0.0986019596966907,-0.927105462797202,-0.0816480705063354,0.214887618356032,0.0644670277263237,-0.516468408329551,-0.449495701717933,0.284160219583336,-0.12270581811556,0.118802644684764
1174,"1999/3/19",1999,3,19,-0.34375184729357,0.608645400242386,0.243131337507891,-0.427389666197555,-0.428291045170597,-0.100983462244708,-0.927105462797202,-0.0863451720467318,0.299353051622108,-0.429358526453438,1.19415822582688,1.13786371307012,0.191630470449874,-0.193575263583119,-0.145487562451417
1175,"1999/3/20",1999,3,20,-0.587808524902999,0.784749100223578,0.322470428392822,-0.715540652475352,-0.716721652250987,0.358366945411283,-0.927105462797202,-0.0886426540962058,0.25744272213894,-0.717001701418178,0.498310103458165,0.667498704595749,0.080901051174774,-0.288373445450267,0.222764648847686
1176,"1999/3/21",1999,3,21,-0.701761458933872,1.22903457790972,0.616605594600378,-1.08501271163029,-1.08655224591955,-0.473813082927118,-0.927105462797202,-0.0902357540295551,0.140738573885812,-1.08581711890518,0.778582263856677,1.0309100666419,-0.155121936101999,-0.448066553995218,-0.554121603800072
1177,"1999/3/22",1999,3,22,-9.85108067590018e-05,0.411185187937432,0.437931381794472,-0.31512417229479,-0.315916609188841,0.218049275670757,-0.927105462797202,-0.0911566186909011,0.152344511281151,-0.31731108859388,-0.294183591461766,-0.129232268837906,-0.243341123301918,-0.449961495959291,0.168535180909015
1178,"1999/3/23",1999,3,23,-0.0270165267195649,0.299151024927529,0.154116747734551,-0.114050353994002,-0.114647669492912,-0.110608139952542,-0.925148396948106,-0.091842689313539,0.372212547492844,-0.116611220700433,-0.497139293819309,-0.368569434275263,-0.325473947380433,-0.3602755637085,-0.108131902465541
1179,"1999/3/24",1999,3,24,0.237677296423018,0.29564995733347,0.510820140087135,-0.0672658517160958,-0.0678177676824736,0.750040671921663,-0.925474574589622,-0.0922178714689791,0.646886399182523,-0.0698877942554318,1.01053163797958,0.857473874258861,-0.512161007507345,-0.212681449398591,0.683447897620836
1180,"1999/3/25",1999,3,25,-0.337470976913914,1.09879486341071,0.910095727548706,-0.963052741769844,-0.964473926491412,0.0639531199484883,-0.927105462797202,-0.0924457478323701,0.599817875301427,-0.964047656920729,-0.400493721268098,0.0152607133050062,-0.778753635642983,-0.297752723846421,-0.0439508190743451
1181,"1999/3/26",1999,3,26,-0.38502613835987,0.893457249019123,0.572743332972935,-0.78028590262128,-0.781529730982177,-0.00433143557866999,-0.927105462797202,-0.0924807431310337,0.489561470045711,-0.781615427965161,-0.516468408329551,-0.145819046630349,-0.740476806701036,-0.258487226328358,-0.0905999904202902
1182,"1999/3/27",1999,3,27,-1.4429041637331,1.5864935792632,0.225070406249532,-1.52628448334678,-1.52825222636287,-1.74062329407192,-0.927105462797202,-0.0929857334291912,-0.236454391462692,-1.52626032600645,-0.516468408329551,0.121449551535302,-0.759138345800631,-0.322352878840391,-1.72686451019452
1183,"1999/3/28",1999,3,28,-1.05259293299743,1.32828984420131,0.358592290909541,-1.20476545705394,-1.20642119902731,-0.594577460061203,-0.925800752231138,-0.0933291756625876,-0.302866144336018,-1.20532254787425,-0.516468408329551,0.00625828347529402,-0.921187763908019,-0.425954364202927,-0.683313684953536
1184,"1999/3/29",1999,3,29,-0.137380391962066,0.883654259755757,0.870748698735854,-0.733025332327595,-0.734223299181068,-0.135429677199061,-0.923680597561284,-0.0932331420523014,0.00855984243890162,-0.734448073477927,-0.516468408329551,-0.162748394761445,-0.960120641048741,-0.458310076938813,-0.19141914179926
1185,"1999/3/30",1999,3,30,-0.201983630152797,0.98798607405873,0.97975931954523,-0.878831981887508,-0.880171439050973,-0.422245072892513,-0.926779285155686,-0.0934125946884718,0.336749961007087,-0.879989882123949,-0.516468408329551,-0.110510401492929,-0.980921228056945,-0.497764118387945,-0.466923816948506
1186,"1999/3/31",1999,3,31,0.0824500713258414,0.81433312139338,0.96879375413837,-0.58695900930453,-0.588015233861705,-0.11344488706643,-0.9240067752028,-0.0936522717921098,0.231006975849557,-0.588639908006565,-0.516468408329551,-0.215081989054701,-0.917477508128395,-0.513759476573635,-0.147772766623345
1187,"1999/4/1",1999,4,1,0.584919701698198,0.651883585029021,1.49772102670459,-0.515895038221901,-0.51688230252707,-0.28223134034276,-0.9240067752028,-0.0937662099738052,0.486982372846746,-0.517722403259876,-0.516468408329551,-0.240535761891808,-0.943052361860455,-0.523721993357715,-0.274732395555671
1188,"1999/4/2",1999,4,2,-0.177757415831271,1.0746374970117,1.0384573461349,-0.886665464692597,-0.888012523442915,-0.261968860957846,-0.927105462797202,-0.093972926389167,0.406385585379117,-0.887803015667246,-0.516468408329551,-0.107706104767213,-1.04147061769678,-0.555668638029972,-0.321855598324392
1189,"1999/4/3",1999,4,3,-0.292607617059239,0.921640843151302,0.719165882817485,-0.74899525031145,-0.750208714322651,0.469911894425233,-0.927105462797202,-0.0940478000514241,0.423794491472126,-0.750385090194084,-0.516468408329551,-0.15702826678115,-1.12831155237827,-0.576822022978294,0.34339919879706
1190,"1999/4/4",1999,4,4,-0.187627354999299,0.588164154817138,0.414065151203071,-0.379479912245989,-0.380334799745846,0.404362773615037,-0.927105462797202,-0.0941198252591387,0.5443672855237,-0.381569672707077,-0.516468408329551,-0.289403819038228,-1.05397412454402,-0.575331903864071,0.321843685069637
1191,"1999/4/5",1999,4,5,-0.114051444837635,0.313330348683471,0.206364441731947,-0.234798514359736,-0.235513003490252,0.161010396202225,-0.920255732325365,-0.0941446475058652,0.425084040071609,-0.237115487764526,-0.516468408329551,-0.341251441455721,-0.984488145574652,-0.566068595874402,0.121199489382522
1192,"1999/4/6",1999,4,6,0.943826580535597,-0.421018579170504,0.483083709940369,0.654063750009956,0.654211809999842,0.824403971264296,-0.927105462797202,-0.0923257058195123,0.681059437068798,0.650052508235605,-0.516468408329551,-0.659674554609497,-0.706748211069921,-0.510826831363254,0.856647007656997
1193,"1999/4/7",1999,4,7,0.81103103536576,0.0215163647186136,0.952022889398467,0.109009150853665,0.108628291590345,0.0360922107942322,-0.927105462797202,-0.071187731582535,0.764880096035132,0.106063085283537,-0.516468408329551,-0.464425395081544,-0.5393952772716,-0.487123913344046,0.0843267769479329
1194,"1999/4/8",1999,4,8,0.751811400357588,0.954725931915165,2.08147612630511,-0.831831085056975,-0.833124932699321,-0.438049806812746,-0.927105462797202,-0.0680613492612264,0.775841259130729,-0.833088884462054,-0.516468408329551,-0.127344148599285,-0.551981479269938,-0.511042680852895,-0.444018836530499
1195,"1999/4/9",1999,4,9,1.02368336107692,0.206897893824062,1.40548127063511,0.0133627585926361,0.0128890843738145,0.539614823509335,-0.925474574589622,-0.0875679728895709,1.17237745347147,0.0105741633992625,-0.516468408329551,-0.430152427712144,-0.438330776599877,-0.493431994285295,0.553648590331818
1196,"1999/4/10",1999,4,10,1.20134226610143,0.000334905774554704,1.40096603782052,0.250747582824195,0.25050426608543,0.618638493110498,-0.927105462797202,-0.088485582174297,1.0692135655129,0.247520755941017,-0.516468408329551,-0.515197505970709,-0.331620953612648,-0.517864469469677,0.656507265935389
1197,"1999/4/11",1999,4,11,1.20134226610143,0.226153765591389,1.56996475173802,0.103685844859047,0.103299819876484,0.728562443773654,-0.921723531712187,-0.0698334949086686,1.25232946663935,0.100758145178855,-0.516468408329551,-0.4625213413388,-0.252696701397048,-0.530798464127758,0.748396988440156
1198,"1999/4/12",1999,4,12,-0.188524622196394,0.619673763163674,0.330855860762775,-0.29724998224782,-0.298025074084575,0.330100786669329,-0.927105462797202,-0.0587875951153688,0.752629384340053,-0.299487377698234,-0.516468408329551,-0.318864868162366,-0.177615017202841,-0.569919458740364,0.260550361115872
1199,"1999/4/13",1999,4,13,0.212553814904398,0.706325186116647,1.05974344368939,-0.469846277422926,-0.470788856156758,0.44701529272028,-0.92645310751417,-0.0862499522806006,0.565000063115413,-0.47175365448667,-0.516468408329551,-0.257034905411572,-0.142056102227246,-0.658187600013435,0.376955395890068
